In%20Full%20Metal%20Panic%21%2C%20Whispered%20are%20those%20who%20are%20capable%20of%20creating%20Black%20Technology.,True
In%20the%20%22Kagerou%20Daze%22%20series%2C%20Shintaro%20Kisaragi%20is%20prominently%20shown%20with%20the%20color%20red.,True
In%20%22Inuyasha%22%2C%20what%20are%20the%20heros%20are%20looking%20to%20collect%3F,Jewel%20Shards
In%20the%20anime%20%22My%20Hero%20Academia%22%2C%20which%20character%20is%20shown%20with%20the%20ability%20to%20manipulate%20gravity%3F,Uraraka
Which%20of%20the%20following%20films%20was%20NOT%20directed%20by%20Hayao%20Miyazaki%3F,Wolf%20Children
In%20JoJo%27s%20Bizarre%20Adventure%2C%20winch%20character%20is%20able%20to%20accelerate%20time%3F,Enrico%20Pucci
Which%20JoJo%27s%20Bizarre%20Adventure%20character%20possesses%20the%20Stand%20named%20Silver%20Chariot%3F,Jean%20Pierre%20Polnareff
The%20two%20main%20characters%20of%20%22No%20Game%20No%20Life%22%2C%20Sora%20and%20Shiro%2C%20together%20go%20by%20what%20name%3F,Blank
In%20%22One%20Piece%22%2C%20who%20confirms%20the%20existence%20of%20the%20legendary%20treasure%2C%20One%20Piece%3F,Edward%20%22Whitebeard%22%20Newgate
In%20%22Puella%20Magi%20Madoka%20Magica%22%2C%20what%20is%20the%20first%20name%20of%20Madoka%27s%20younger%20brother%3F,Tatsuya
What%20is%20the%20name%20of%20the%20final%20villain%20in%20the%20manga%20series%20%22Bleach%22%3F,Yhwach
Who%20was%20the%20Director%20of%20the%201988%20Anime%20film%20%22Grave%20of%20the%20Fireflies%22%3F,Isao%20Takahata
The%20anime%20Attack%20on%20Titan%20was%20directed%20by%20Tetsur%C5%8D%20Araki%2C%20the%20same%20person%20who%20directed%20the%20anime%20Highschool%20of%20the%20Dead.,True
Which%20animation%20studio%20animated%20%22To%20Love-Ru%22%3F,Xebec
In%20%22Love%20Live%3A%20School%20Idol%20Project%22%20what%20pseudonym%20does%20Kotori%20Minami%20use%20in%20her%20job%20as%20a%20maid%3F,Minalinsky
The%20name%20of%20the%20attack%20%22Kamehameha%22%20in%20Dragon%20Ball%20Z%20was%20named%20after%20a%20famous%20king%20of%20Hawaii.,True
Which%20Pok%C3%A9mon%20and%20it%27s%20evolutions%20were%20banned%20from%20appearing%20in%20a%20main%20role%20after%20the%20Episode%2038%20Incident%3F,The%20Porygon%20Line
In%20Ms.%20Kobayashi%27s%20Dragon%20Maid%2C%20who%20is%20Kobayashi%27s%20maid%3F,Tohru
What%20was%20Ash%20Ketchum%27s%20second%20Pokemon%3F,Caterpie
In%20the%20Overlord%20Anime%20who%20was%20Cocytus%20made%20by%3F,Warrior%20Takemikazuchi
Gosho%20Aoyama%20Made%20This%20Series%3A%20%28Detective%20Conan%20%2F%20Case%20Closed%21%29,True
Who%20is%20the%20colossal%20titan%20in%20%22Attack%20On%20Titan%22%3F,Bertolt%20Hoover
The%20main%20protagonist%20of%20the%20fifth%20part%20of%20JoJo%27s%20Bizarre%20Adventure%20is%20which%20of%20the%20following%3F,Giorno%20Giovanna
Kiznaiver%20is%20an%20adaptation%20of%20a%20manga.,False
What%20colour%20hair%20does%20the%20main%20character%20of%20the%20Yu-Gi-Oh%21%20original%20anime%20series%20have%3F,Red%2C%20black%20and%20yellow
How%20many%20%22JoJos%22%20that%20are%20protagonists%20are%20there%20in%20the%20series%20%22Jojo%27s%20Bizarre%20Adventure%22%3F,8
In%20%22Future%20Diary%22%2C%20what%20is%20the%20name%20of%20Yuno%20Gasai%27s%20Phone%20Diary%3F,Yukiteru%20Diary
Satella%20in%20%22Re%3AZero%22%20is%20the%20witch%20of%20what%3F,Envy
In%20the%20anime%2C%20%22Super%20Sonico%22%2C%20what%20is%20Super%20Sonico%27s%20favorite%20food%3F,Macroons
What%20year%20does%20Part%207%20of%20%22JoJo%27s%20Bizarre%20Adventure%22%20take%20place%20in%3F,1890
In%20%22To%20Love-Ru%3A%20Darkness%22%2C%20Yami%20reveals%20her%20real%20name%20is%20Eve.,True
In%20the%20Naruto%20manga%2C%20what%20is%20the%20last%20name%20of%20Tsunade%3F,Senju
In%20%22One%20Piece%22%2C%20what%20does%20%22the%20Pirate%20King%22%20mean%20to%20the%20captain%20of%20the%20Straw%20Hat%20Pirates%3F,Freedom
In%20%22One%20Piece%22%2C%20which%20one%20of%20the%20following%20is%20NOT%20an%20Ancient%20Weapon%3F,Jupiter
