In%202016%2C%20the%20IUCN%20reclassified%20the%20status%20of%20Giant%20Pandas%20from%20endangered%20to%20vulnerable.,True
The%20K%C4%81k%C4%81p%C5%8D%20is%20a%20large%2C%20flightless%2C%20nocturnal%20parrot%20native%20to%20which%20country%3F,New%20Zealand
Rabbits%20are%20carnivores.,False
Which%20species%20is%20a%20%22mountain%20chicken%22%3F,Frog
What%20color%2Fcolour%20is%20a%20polar%20bear%27s%20skin%3F,Black
A%20carnivorous%20animal%20eats%20flesh%2C%20what%20does%20a%20nucivorous%20animal%20eat%3F,Nuts
What%20does%20%22hippopotamus%22%20mean%20and%20in%20what%20langauge%3F,River%20Horse%20%28Greek%29
What%20is%20the%20scientific%20name%20for%20modern%20day%20humans%3F,Homo%20Sapiens
What%20was%20the%20name%20of%20the%20Ethiopian%20Wolf%20before%20they%20knew%20it%20was%20related%20to%20wolves%3F,Simien%20Jackel
What%20type%20of%20animal%20is%20a%20natterjack%3F,Toad
What%20is%20the%20Gray%20Wolf%27s%20scientific%20name%3F,Canis%20Lupus
Which%20of%20these%20species%20is%20not%20extinct%3F,Komodo%20dragon
What%20type%20of%20creature%20is%20a%20Bonobo%3F,Ape
What%20dog%20bread%20is%20one%20of%20the%20oldest%20breeds%20of%20dog%20and%20has%20flourished%20since%20before%20400%20BCE.,Pugs
Which%20class%20of%20animals%20are%20newts%20members%20of%3F,Amphibian
What%20is%20the%20scientific%20name%20of%20the%20Budgerigar%3F,Melopsittacus%20undulatus
You%20can%20tell%20the%20age%20of%20a%20ladybird%20by%20counting%20the%20spots%20on%20his%20back.,False
What%20is%20the%20common%20term%20for%20bovine%20spongiform%20encephalopathy%20%28BSE%29%3F,Mad%20Cow%20disease
The%20Killer%20Whale%20is%20considered%20a%20type%20of%20dolphin.,True
What%20is%20the%20name%20for%20a%20male%20bee%20that%20comes%20from%20an%20unfertilized%20egg%3F,Drone
What%20is%20Grumpy%20Cat%27s%20real%20name%3F,Tardar%20Sauce
Kangaroos%20keep%20food%20in%20their%20pouches%20next%20to%20their%20children.,False
By%20definition%2C%20where%20does%20an%20abyssopelagic%20animal%20live%3F,At%20the%20bottom%20of%20the%20ocean
What%20is%20the%20scientific%20name%20of%20the%20Common%20Chimpanzee%3F,Pan%20troglodytes
The%20Ceratosaurus%2C%20a%20dinosaur%20known%20for%20having%20a%20horn%20on%20the%20top%20of%20its%20nose%2C%20is%20also%20known%20to%20be%20a%20decendent%20of%20the%20Tyrannosaurus%20Rex.,False
What%20is%20the%20collective%20noun%20for%20rats%3F,Mischief
%22Kamea%2C%22%20the%20Gilbertese%20Islander%20word%20for%20dog%2C%20is%20derived%20from%20the%20English%20phrase%20%22Come%20here%21%22,True
An%20octopus%20can%20fit%20through%20any%20hole%20larger%20than%20its%20beak.,True
What%20is%20the%20fastest%20%20land%20animal%3F,Cheetah
How%20many%20legs%20do%20butterflies%20have%3F,6
What%20do%20you%20call%20a%20baby%20bat%3F,Pup
Which%20of%20the%20following%20is%20another%20name%20for%20the%20%22Poecilotheria%20Metallica%20Tarantula%22%3F,Gooty
How%20many%20teeth%20does%20an%20adult%20rabbit%20have%3F,28
Finnish%20Lapphund%20dogs%20were%20used%20for%20herding%20reindeer.,True
Tigers%20have%20one%20colour%20of%20skin%20despite%20the%20stripey%20fur.,False
The%20now%20extinct%20species%20%22Thylacine%22%20was%20native%20to%20where%3F,Tasmania%2C%20Australia
The%20internet%20browser%20Firefox%20is%20named%20after%20the%20Red%20Panda.,True
Unlike%20on%20most%20salamanders%2C%20this%20part%20of%20a%20newt%20is%20flat%3F,Tail
Which%20of%20these%20is%20a%20colony%20of%20polyps%20and%20not%20a%20jellyfish%3F,Portuguese%20Man-of-War
What%20is%20the%20collective%20noun%20for%20a%20group%20of%20crows%3F,Murder
A%20flock%20of%20crows%20is%20known%20as%20a%20homicide.,False
A%20caterpillar%20has%20more%20muscles%20than%20humans%20do.,True
Rabbits%20can%20see%20what%27s%20behind%20themselves%20without%20turning%20their%20heads.,True
What%20is%20the%20name%20of%20the%20family%20that%20the%20domestic%20cat%20is%20a%20member%20of%3F,Felidae
What%20colour%20is%20the%20female%20blackbird%3F,Brown
How%20many%20known%20living%20species%20of%20hyenas%20are%20there%3F,4
The%20Platypus%20is%20a%20mammal.,True
Which%20of%20these%20animals%20is%20NOT%20a%20lizard%3F,Tuatara
What%20is%20the%20scientific%20name%20of%20the%20cheetah%3F,Acinonyx%20jubatus
%22Decapods%22%20are%20an%20order%20of%20ten-footed%20crustaceans.%20%20Which%20of%20these%20are%20NOT%20decapods%3F,Krill
Cats%20have%20whiskers%20under%20their%20legs.,True
What%20are%20rhino%27s%20horn%20made%20of%3F,Keratin
Which%20animal%20was%20part%20of%20an%20Russian%20domestication%20experiment%20in%201959%3F,Foxes
What%20is%20the%20collective%20noun%20for%20vultures%3F,Wake
