Unturned%20originally%20started%20as%20a%20Roblox%20game.,True
What%20minimum%20level%20in%20the%20Defence%20skill%20is%20needed%20to%20equip%20Dragon%20Armour%20in%20the%20MMO%20RuneScape%3F,60
What%20game%20was%20used%20to%20advertise%20Steam%3F,Counter-Strike%201.6
What%20is%20the%20name%20of%20the%204-armed%20Chaos%20Witch%20from%20the%202016%20video%20game%20%22Battleborn%22%3F,Orendi
Which%20psychopath%28s%29%20in%20Dead%20Rising%201%20gave%20you%20the%20small%20chainsaw%3F,Adam%20the%20Clown
Which%20unlockable%20character%20in%20Super%20Smash%20Bros.%20For%20Wii%20U%20and%203DS%20does%20not%20have%20to%20be%20fought%20to%20be%20unlocked%3F,Mii%20Fighters
In%20Telltale%20Games%27%20%22The%20Walking%20Dead%3A%20Season%20One%22%20what%20is%20the%20name%20of%20Clementine%27s%20father%3F,Ed
During%20pre-production%20of%20%22Super%20Mario%20Bros.%22%2C%20Mario%20originally%20was%20meant%20to%20shoot%20bullets.,True
What%20is%20the%20name%20the%20location-based%20augmented%20reality%20game%20developed%20by%20Niantic%20before%20Pok%C3%A9mon%20GO%3F,Ingress
Codemasters%20is%20the%20developer%20of%20the%20Gran%20Turismo%20series.,False
In%20Sonic%20the%20Hedgehog%20universe%2C%20Tails%27%20real%20name%20is%20Miles%20Prower.,True
Who%20is%20the%20half-demon%20character%20in%20Divinity%3A%20Original%20Sin%202%20who%20you%20talk%20to%20to%20transition%20between%20acts%3F,Malady
Which%20of%20these%20songs%20does%20NOT%20play%20during%20the%20Ruins%20segments%20of%20the%202015%20game%20%22Undertale%22%3F,Another%20Medium
Which%20football%20player%20is%20featured%20on%20the%20international%20cover%20version%20of%20the%20video%20game%20FIFA%2016%3F,Lionel%20Messi
In%20%22Overwatch%2C%22%20what%20is%20the%20hero%20McCree%27s%20full%20name%3F,Jesse%20McCree
Who%20composed%20the%20soundtrack%20for%20the%20game%20VVVVVV%3F,Magnus%20P%C3%A5lsson
In%202004%2C%20which%20person%28s%29%20created%20%22Roblox%22%3F,David%20Baszucki%20and%20Erik%20Cassel
%22The%20Potato%20Sack%22%20was%20a%20collection%20of%20indie%20games%20released%20on%20Steam%20in%202011%20as%20a%20promotion%20for%20which%20game%3F,Portal%202
What%20is%20the%20original%20name%20of%20Final%20Fantasy%20XV%3F,Final%20Fantasy%20Versus%20XIII
What%20ingredients%20are%20required%20to%20make%20a%20cake%20in%20Minecraft%3F,Milk%2C%20Sugar%2C%20Egg%2C%20and%20Wheat
In%20what%20year%20was%20the%20game%20%22Fallout%22%20released%3F,1997
In%20the%20%22Portal%22%20series%2C%20who%20was%20Cave%20Johnson%27s%20personal%20assistant%3F,Caroline
In%20which%20Mario%20game%20did%20the%20Mega%20Mushroom%20make%20its%20debut%3F,Mario%20Party%204
Who%20is%20the%20main%20character%20of%20%22Metal%20Gear%20Solid%203%22%3F,Naked%20Snake
Who%20developed%20the%202016%20farming%20RPG%20%22Stardew%20Valley%22%3F,Eric%20Barone
In%20%22The%20Sims%22%20series%2C%20the%20most%20members%20in%20a%20household%20you%20can%20have%20is%208.,True
In%20the%20game%20Enter%20the%20Gungeon%2C%20which%20one%20of%20these%20is%20not%20a%20playable%20character%3F,The%20Wizard
What%27s%20the%20famous%20line%20Vaas%20says%20in%20%22Far%20Cry%203%22%3F,Did%20I%20ever%20tell%20you%20the%20definition%20of%20Insanity%3F
What%20year%20was%20the%20game%20%22Overwatch%22%20revealed%3F,2014
In%20Counter%20Strike%3A%20Global%20Offensive%2C%20what%20is%20the%20code%20implanted%20onto%20the%20C4%20as%20the%20Terrorists%20plant%20the%20bomb%3F,7355608
Which%20%22Fallout%3A%20New%20Vegas%22%20quest%20is%20NOT%20named%20after%20a%20real-life%20song%3F,They%20Went%20That-a-Way
In%20%22Kingdom%20Hearts%22%2C%20who%20abducts%20Jasmine%20in%20the%20Lamp%20Chamber%3F,Riku
Who%20is%20the%20main%20antagonist%20in%20the%20Portal%20franchise%3F,GLaDOS
Which%20Kingdom%20Hearts%20game%20featured%20the%20cast%20of%20%22The%20World%20Ends%20With%20You%22%3F,Dream%20Drop%20Distance
What%20was%20the%20nickname%20of%20the%20original%20model%20for%20Half-Life%27s%20protagonist%20Gordon%20Freeman%3F,Ivan%20the%20Space%20Biker
What%20is%20the%20name%20of%20the%20main%20island%20in%20PLAYERUNKNOWN%27S%20BATTLEGROUNDS%3F,Erangel
In%20Undertale%2C%20having%20a%20%22Fun%20Value%22%20set%20to%2056-57%20will%20play%20the%20%22Wrong%20Number%20Song%20Call%22.,False
Which%20Sonic%20the%20Hedgehog%20game%20introudced%20Knuckles%20the%20Echidna%3F,Sonic%20the%20Hedgehog%203
In%20%22Mario%20%26%20Sonic%20at%20the%20Olympic%20Games%22%2C%20characters%20are%20split%20into%20how%20many%20types%3F,4
Which%20of%20the%20following%20is%20NOT%20a%20Nintendo%20game%20console%3F,Dreamcast
Which%20company%20did%20Bethesda%20purchase%20the%20Fallout%20Series%20from%3F,Interplay%20Entertainment%20
What%27s%20the%20name%20of%20the%20halloween-related%20Sims%204%20Stuff%20Pack%20released%20September%2029th%2C%202015%3F,Spooky%20Stuff
In%20%22Sonic%20Adventure%22%2C%20you%20are%20able%20to%20transform%20into%20Super%20Sonic%20at%20will%20after%20completing%20the%20main%20story.,False
What%20was%20the%20main%20currency%20in%20Club%20Penguin%3F,Coins
In%20%22Call%20Of%20Duty%3A%20Zombies%22%2C%20completing%20which%20map%27s%20main%20easter%20egg%20will%20reward%20you%20with%20the%20achievement%2C%20%22Little%20Lost%20Girl%22%3F,Origins
In%20Team%20Fortress%202%2C%20which%20class%20wields%20a%20shotgun%3F,Everyone%20Listed
Which%20of%20these%20stages%20is%20not%20playable%20in%20%22Super%20Smash%20Bros.%20for%20Wii%20U%22%3F,Fountain%20of%20Dreams
How%20many%20Chaos%20Emeralds%20are%20there%20in%20the%20%22Sonic%20the%20Hedgehog%22%20universe%3F,7
In%20%22Fallout%204%22%20which%20faction%20is%20not%20present%20in%20the%20game%3F,The%20Enclave
How%20many%20voice%20channels%20does%20the%20Nintendo%20Entertainment%20System%20support%20natively%3F,5
Which%20ones%20of%20these%20Mario%20Kart%20games%20was%20made%20for%20the%20Gameboy%20Advance%3F,Mario%20Kart%3A%20Super%20Circuit
Who%20voices%20the%20infamous%20Citadel%20Station%20A.I%20known%20as%20S.H.O.D.A.N%2C%20in%20the%20System%20Shock%20games%3F,Terri%20Brosius
When%20Halo%203%3A%20ODST%20was%20unveiled%20in%202008%2C%20it%20had%20a%20different%20title.%20What%20was%20the%20game%20formally%20called%3F,Halo%203%3A%20Recon
Which%20of%20the%20following%20is%20not%20a%20character%20in%20the%20video%20game%20Doki%20Doki%20Literature%20Club%3F,Nico
What%20was%20the%20world%27s%20first%20video%20game%3F,Tennis%20for%20Two
In%20Pokemon%20Red%20%26%20Blue%2C%20what%20is%20the%20name%20of%20HM05%3F,Flash
In%20what%20year%20was%20the%20game%20%22FTL%3A%20Faster%20Than%20Light%22%20released%3F,2012
The%202005%20video%20game%20%22Call%20of%20Duty%202%3A%20Big%20Red%20One%22%20is%20not%20available%20on%20PC.,True
What%20is%20the%20name%20of%20the%20main%20character%20in%20%22Life%20is%20Strange%22%3F,Maxine%20Caulfield
In%20%22Clash%20Royale%22%20what%20is%20Arena%204%20called%3F,P.E.K.K.A%27s%20Playhouse
Which%20artist%20composed%20the%20original%20soundtrack%20for%20%22Watch%20Dogs%202%22%3F,Hudson%20Mohawke
What%20is%20the%204th%20boss%20in%20the%201997%20video%20game%20%22Crash%20Bandicoot%202%3A%20Cortex%20Strikes%20Back%22%3F,Dr.%20N.%20Gin
Why%20was%20the%20character%20Trevor%20Philips%20discharged%20from%20the%20Air%20Force%3F,Mental%20Health%20Issues
Who%20is%20the%20creator%20of%20Touhou%20project%3F,Zun
In%20Splatoon%202%2C%20who%20are%20the%20members%20of%20Off%20The%20Hook%3F,Pearl%20%26%20Marina
