What%20was%20the%20cause%20of%20Marilyn%20Monroes%20suicide%3F,Drug%20Overdose
Marilyn%20Monroe%20was%20born%20on%20July%201%2C%201926.,False
Aubrey%20Graham%20is%20better%20known%20as,Drake
How%20old%20was%20Muhammad%20Ali%20when%20he%20died%3F,74
What%20is%20the%20real%20name%20of%20%22moot%22%2C%20founder%20of%20the%20imageboard%204chan%3F,Christopher%20Poole
How%20tall%20is%20Tom%20Cruise%3F,5%E2%80%B2%207%E2%80%B3
How%20much%20weight%20did%20Chris%20Pratt%20lose%20for%20his%20role%20as%20Star-Lord%20in%20%22Guardians%20of%20the%20Galaxy%22%3F,60%20lbs
Which%20of%20these%20celebrities%20was%20not%20a%20member%20of%20the%20Jackson%205%3F,Bo%20Jackson
Which%20famous%20New%20York%20Yankees%20outfielder%20did%20Marilyn%20Monroe%20marry%3F,Joe%20DiMaggio
What%20was%20the%20cause%20of%20death%20for%20Freddie%20Mercury%3F,Pneumonia
Who%20out%20of%20these%20actresses%20is%20the%20youngest%3F,Kiernan%20Shipka
What%20is%20Doug%20Walker%27s%20YouTube%20name%3F,The%20Nostalgia%20Critic
Paul%20McCartney%20has%20always%20used%20his%20middle%20name.%20What%20is%20his%20real%20first%20name%3F%20,James
In%20what%20year%20did%20%22Bob%20Ross%22%20die%3F,1995
In%202014%2C%20this%20new%20top%20100%20rapper%20who%20featured%20in%20%22Computers%22%20and%20%22Body%20Dance%22%20was%20arrested%20in%20a%20NYPD%20sting%20for%20murder.,Bobby%20Shmurda
What%20was%20the%20religion%20of%20famous%20singer%20%22Freddie%20Mercury%22%3F,Zoroastrianism
Neil%20Hamburger%20is%20played%20by%20which%20comedian%3F,Gregg%20Turkington
When%20was%20Elvis%20Presley%20born%3F,January%208%2C%201935
Michael%20Jackson%20had%20a%20pet%20python%20named%20%E2%80%98Crusher%E2%80%99.,True
Lady%20Gaga%27s%20real%20name%20is%20Stefani%20Joanne%20Angelina%20Germanotta.,True
What%20caused%20Jake%20Lloyd%20who%20played%20Anakin%20Skywalker%20in%20The%20Phantom%20Menace%20to%20quit%20acting%3F,Bullying
Where%20was%20Kanye%20West%20born%3F,Atlanta%2C%20Georgia
Which%20television%20show%20has%20Dan%20Gheesling%20been%20on%3F,Big%20Brother
What%20was%20the%20name%20of%20Marilyn%20Monroe%27s%20first%20husband%3F,James%20Dougherty
Who%20is%20%22James%20Rolfe%22%20better%20known%20as%3F,The%20Angry%20Video%20Game%20Nerd
Billy%20Herrington%20is%20from%20which%20US%20state%3F,New%20York
Tupac%20Shakur%20died%20due%20to%20complications%20from%20being%20stabbed%20in%201996.,False
What%20year%20was%20O.J.%20Simpson%20aquitted%20of%20his%20murder%20charges%3F,1995
Which%20of%20these%20people%20is%20NOT%20a%20part%20of%20the%20Internet%20comedy%20group%20Mega64%3F,Jon%20Jafari
What%20does%20film%20maker%20Dan%20Bell%20typically%20focus%20his%20films%20on%3F,Abandoned%20Buildings%20and%20Dead%20Malls
Gabe%20Newell%20was%20born%20in%20which%20year%3F,1962%20
Donald%20J.%20Trump%27s%20Middle%20Name%20is...,John
Gwyneth%20Paltrow%20has%20a%20daughter%20named...%3F,Apple
In%20which%20of%20these%20TV%20shows%20did%20the%20chef%20Gordon%20Ramsay%20not%20appear%3F,Auction%20Hunters
Which%20radio%20personality%20calls%20himself%20%22The%20King%20of%20All%20Media%22%3F,Howard%20Stern
Which%20school%20in%20Surrey%2C%20England%20did%20Steve%20Backshall%20attend%3F,Collingwood%20College
Which%20actress%27s%20real%20name%20was%20Frances%20Ethel%20Gumm%3F,Judy%20Garland
Which%20celebrity%20announced%20his%20presidency%20in%202015%3F,Kanye%20West
If%20he%20was%20still%20alive%2C%20in%20what%20year%20would%20Elvis%20Presley%20celebrate%20his%20100th%20birthday%3F,2035
Before%20voicing%20Pearl%20in%20Steven%20Universe%2C%20Deedee%20Magno%20Hall%20was%20part%20of%20which%20American%20band%3F,The%20Party
By%20what%20name%20is%20Carlos%20Estevez%20better%20known%3F%20,Charlie%20Sheen
Which%20actress%20married%20Michael%20Douglas%20in%202000%3F,Catherine%20Zeta-Jones
What%20was%20James%20Coburn%27s%20last%20film%20role%20before%20his%20death%3F,American%20Gun
Which%20TV%20chef%20wrote%20an%20autobiography%20titled%20%22Humble%20Pie%22%3F,Gordon%20Ramsay
Who%20was%20Donald%20Trump%27s%20first%20wife%3F,Ivana%20Zeln%C3%AD%C4%8Dkov%C3%A1
Which%20American%20celebrity%20died%20in%201977%20playing%20golf%20in%20La%20Moraleja%2C%20Madrid%3F,Bing%20Crosby
What%20year%20did%20radio%20icon%20Howard%20Stern%20start%20a%20job%20at%20radio%20station%20WNBC%3F,1982
By%20which%20name%20is%20Ramon%20Estevez%20better%20known%20as%3F,Martin%20Sheen
What%20is%20generally%20considered%20to%20be%20William%20Shakespeare%27s%20birth%20date%3F,April%2023rd%2C%201564
The%20eccentric%20natural%20philosopher%20Tycho%20Brahe%20kept%20what%20as%20a%20pet%3F,Moose
Named%20after%20a%20character%20he%20played%20in%20a%201969%20film%2C%20what%20is%20the%20name%20of%20the%20ski%20resort%20in%20Utah%20that%20Robert%20Redford%20bought%20in%201968%3F,Sundance
Nikki%20Diamond%20portrayed%20which%20Gladiator%20in%20the%201992%20TV%20show%20%22Gladiators%22%3F,Scorpio
