All%20of%20the%20following%20programs%20are%20classified%20as%20raster%20graphics%20editors%20EXCEPT%3A,Inkscape
Who%20is%20the%20original%20author%20of%20the%20realtime%20physics%20engine%20called%20PhysX%3F,NovodeX
Which%20internet%20company%20began%20life%20as%20an%20online%20bookstore%20called%20%27Cadabra%27%3F,Amazon
Ada%20Lovelace%20is%20often%20considered%20the%20first%20computer%20programmer.,True
Linus%20Sebastian%20is%20the%20creator%20of%20the%20Linux%20kernel%2C%20which%20went%20on%20to%20be%20used%20in%20Linux%2C%20Android%2C%20and%20Chrome%20OS.,False
The%20Harvard%20architecture%20for%20micro-controllers%20added%20which%20additional%20bus%3F,Instruction
What%20is%20the%20codename%20of%20the%20eighth%20generation%20Intel%20Core%20micro-architecture%20launched%20in%20October%202017%3F,Coffee%20Lake
What%20was%20the%20name%20of%20the%20security%20vulnerability%20found%20in%20Bash%20in%202014%3F,Shellshock
In%20CSS%2C%20which%20of%20these%20values%20CANNOT%20be%20used%20with%20the%20%22position%22%20property%3F,center
What%20is%20the%20main%20CPU%20is%20the%20Sega%20Mega%20Drive%20%2F%20Sega%20Genesis%3F,Motorola%2068000
%22Windows%20NT%22%20is%20a%20monolithic%20kernel.,False
Which%20of%20these%20is%20not%20a%20layer%20in%20the%20OSI%20model%20for%20data%20communications%3F,Connection%20Layer
All%20program%20codes%20have%20to%20be%20compiled%20into%20an%20executable%20file%20in%20order%20to%20be%20run.%20This%20file%20can%20then%20be%20executed%20on%20any%20machine.,False
What%20does%20GHz%20stand%20for%3F,Gigahertz
Lenovo%20acquired%20IBM%27s%20personal%20computer%20division%2C%20including%20the%20ThinkPad%20line%20of%20laptops%20and%20tablets%2C%20in%20what%20year%3F,2005
What%20does%20the%20computer%20software%20acronym%20JVM%20stand%20for%3F,Java%20Virtual%20Machine
AMD%20created%20the%20first%20consumer%2064-bit%20processor.,True
Which%20of%20the%20following%20is%20the%20oldest%20of%20these%20computers%20by%20release%20date%3F,TRS-80
Which%20of%20these%20programming%20languages%20is%20a%20low-level%20language%3F,Assembly
The%20Windows%20ME%20operating%20system%20was%20released%20in%20the%20year%202000.,True
In%20programming%2C%20the%20ternary%20operator%20is%20mostly%20defined%20with%20what%20symbol%28s%29%3F,%3F%3A
Approximately%20how%20many%20Apple%20I%20personal%20computers%20were%20created%3F,200
To%20bypass%20US%20Munitions%20Export%20Laws%2C%20the%20creator%20of%20the%20PGP%20published%20all%20the%20source%20code%20in%20book%20form.%20,True
What%20does%20the%20%27S%27%20in%20the%20RSA%20encryption%20algorithm%20stand%20for%3F,Shamir
Which%20kind%20of%20algorithm%20is%20Ron%20Rivest%20not%20famous%20for%20creating%3F,Secret%20sharing%20scheme
In%20computing%20terms%2C%20typically%20what%20does%20CLI%20stand%20for%3F,Command%20Line%20Interface
RAM%20stands%20for%20Random%20Access%20Memory.,True
Generally%2C%20which%20component%20of%20a%20computer%20draws%20the%20most%20power%3F,Video%20Card
Which%20data%20structure%20does%20FILO%20apply%20to%3F,Stack
Which%20programming%20language%20shares%20its%20name%20with%20an%20island%20in%20Indonesia%3F,Java
The%20Python%20programming%20language%20gets%20its%20name%20from%20the%20British%20comedy%20group%20%22Monty%20Python.%22,True
The%20numbering%20system%20with%20a%20radix%20of%2016%20is%20more%20commonly%20referred%20to%20as%20,Hexidecimal
The%20first%20computer%20bug%20was%20formed%20by%20faulty%20wires.,False
What%20is%20the%20name%20of%20the%20process%20that%20sends%20one%20qubit%20of%20information%20using%20two%20bits%20of%20classical%20information%3F,Quantum%20Teleportation
In%20web%20design%2C%20what%20does%20CSS%20stand%20for%3F,Cascading%20Style%20Sheet
MacOS%20is%20based%20on%20Linux.,False
What%20does%20%22LCD%22%20stand%20for%3F,Liquid%20Crystal%20Display
In%20computing%2C%20what%20does%20MIDI%20stand%20for%3F,Musical%20Instrument%20Digital%20Interface
What%20does%20the%20%22MP%22%20stand%20for%20in%20MP3%3F,Moving%20Picture
What%20is%20the%20name%20given%20to%20layer%204%20of%20the%20Open%20Systems%20Interconnection%20%28ISO%29%20model%3F,Transport
The%20acronym%20%22RIP%22%20stands%20for%20which%20of%20these%3F,Routing%20Information%20Protocol
On%20which%20computer%20hardware%20device%20is%20the%20BIOS%20chip%20located%3F,Motherboard
Dutch%20computer%20scientist%20Mark%20Overmars%20is%20known%20for%20creating%20which%20game%20development%20engine%3F,Game%20Maker
The%20C%20programming%20language%20was%20created%20by%20this%20American%20computer%20scientist.%20,Dennis%20Ritchie
The%20first%20dual-core%20CPU%20was%20the%20Intel%20Pentium%20D.,False
The%20internet%20domain%20.fm%20is%20the%20country-code%20top-level%20domain%20for%20which%20Pacific%20Ocean%20island%20nation%3F,Micronesia
How%20many%20cores%20does%20the%20Intel%20i7-6950X%20have%3F,10
The%20programming%20language%20%27Swift%27%20was%20created%20to%20replace%20what%20other%20programming%20language%3F,Objective-C
Which%20computer%20language%20would%20you%20associate%20Django%20framework%20with%3F,Python
Which%20of%20these%20is%20not%20a%20key%20value%20of%20Agile%20software%20development%3F,Comprehensive%20documentation
Whistler%20was%20the%20codename%20of%20this%20Microsoft%20Operating%20System.,Windows%20XP
Linux%20was%20first%20created%20as%20an%20alternative%20to%20Windows%20XP.,False
What%20is%20the%20most%20preferred%20image%20format%20used%20for%20logos%20in%20the%20Wikimedia%20database%3F,.svg
The%20very%20first%20recorded%20computer%20%22bug%22%20was%20a%20moth%20found%20inside%20a%20Harvard%20Mark%20II%20computer.,True
The%20teapot%20often%20seen%20in%20many%203D%20modeling%20applications%20is%20called%20what%3F,Utah%20Teapot
The%20open%20source%20program%20Redis%20is%20a%20relational%20database%20server.,False
The%20NVidia%20GTX%201080%20gets%20its%20name%20because%20it%20can%20only%20render%20at%20a%201920x1080%20screen%20resolution.,False
In%20any%20programming%20language%2C%20what%20is%20the%20most%20common%20way%20to%20iterate%20through%20an%20array%3F,%27For%27%20loops
How%20many%20bits%20make%20up%20the%20significand%20portion%20of%20a%20single%20precision%20floating%20point%20number%3F,23
Which%20of%20these%20names%20was%20an%20actual%20codename%20for%20a%20cancelled%20Microsoft%20project%3F,Neptune
According%20to%20DeMorgan%27s%20Theorem%2C%20the%20Boolean%20expression%20%28AB%29%27%20is%20equivalent%20to%3A,A%27%20%2B%20B%27
.rs%20is%20the%20top-level%20domain%20for%20what%20country%3F,Serbia
Which%20of%20these%20people%20was%20NOT%20a%20founder%20of%20Apple%20Inc%3F,Jonathan%20Ive
What%20did%20the%20name%20of%20the%20Tor%20Anonymity%20Network%20orignially%20stand%20for%3F,The%20Onion%20Router
What%20is%20the%20name%20of%20the%20default%20theme%20that%20is%20installed%20with%20Windows%20XP%3F,Luna
In%20HTML%2C%20which%20non-standard%20tag%20used%20to%20be%20be%20used%20to%20make%20elements%20scroll%20across%20the%20viewport%3F,%3Cmarquee%3E%3C%2Fmarquee%3E
